695,"Advances in Digital Forensics VI: Sixth IFIP WG 11.9 International Conference on Digital Forensics, Hong Kong, China, January 4-6, 2010, Revised ... in Information and Communication Technology)",Kam-Pui Chow;Sujeet Shenoi;,10,9,16,2010,Springer,9.78E+12,English,IFIP Advances in Information and Communication Technology (Book 337),311
696,"Privacy in Statistical Databases: UNESCO Chair in Data Privacy International Conference, PSD 2008, Istanbul, Turkey, September 24-26, 2008, ... Applications, incl. Internet/Web, and HCI)",Josep Domingo-Ferrer;Y並__cel Saygin;,8,9,8,2008,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5262)",335
697,Knowledge Management in Fuzzy Databases,Olga Pons;Maria A. Vila;,0,1,7,,Physica,9.78E+12,English,Studies in Fuzziness and Soft Computing (Book 39),384
698,"Building the Data Warehouse by Inmon, W. H. 4th Edition ",Inmon;,5,9,24,,"Wiley,2005",,,,
699,FileMaker Pro 11: The Missing Manual,Susan Prosser;Stuart Gripman;,10,6,5,1,O'Reilly Media,9.78E+12,English,The Missing Manual,920
700,SAS For Dummies,Stephen McDaniel;Chris Hemedinger;,7,6,12,1,For Dummies,9.78E+12,English,,408
701,Graphics of Large Datasets: Visualizing a Million,Antony Unwin;Martin Theus;Heike Hofmann;,6,7,24,2006,Springer,9.78E+12,English,Statistics and Computing,271
702,Agency and the Semantic Web,Christopher Walton;,6,12,7,1,Oxford University Press,9.78E+12,English,,272
703,Data Warehouse Gestutzte Balaced Scorecard,Christian Ermert;,13,9,28,,GRIN Verlag,9.78E+12,German,,56
704,"Artificial Immune Systems: 8th International Conference, ICARIS 2009, York, UK, August 9-12, 2009, Proceedings ",Paul S. Andrews;Jon Timmis;Nick D. L. Owens;,9,7,28,2009,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5666),343
705,Oracle Data Guard 11gR2 Administration Beginner's Guide,Emre Baransel;Nassyam Basha;,13,6,24,,Packt Publishing,9.78E+12,English,,404
706,"Database Systems - Introduction to Databases and Data Warehouses 1st Edition by Jukic, Nenad published by Prentice Hall ",,10,,,,Prentice Hall,,,,
707,Oracle BPM Suite 12c Modeling Patterns,Vivek Acharya;,14,9,25,,Packt Publishing - ebooks Account,9.78E+12,English,,375
708,"Theory of Quantum Computation, Communication, and Cryptography: Third Workshop, TQC 2008 Tokyo, Japan, January 30 - February 1, 2008, Revised Selected ... Computer Science and General Issues)",Yasuhito Kawano;Michele Mosca;,8,11,21,2008,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5106),118
709,Predictive Analytics with Microsoft Azure Machine Learning: Build and Deploy Actionable Solutions in Minutes,Valentine Fontama;Roger Barga;Wee Hyong Tok;,14,11,19,1,Apress,9.78E+12,English,,220
710,Inside Microsoft並_並_ SQL Server並_並_ 2005: The Storage Engine,Kalen Delaney;,6,10,18,2005 ed.,Microsoft Press,9.78E+12,English,Developer Reference,464
711,Collective Intelligence in Action,Satnam Alag;,8,11,7,1,Manning Publications,9.78E+12,English,,425
712,R for Everyone: Advanced Analytics and Graphics,Jared Lander;,13,12,29,1,Addison-Wesley Professional,9.78E+12,English,Addison-Wesley Data & Analytics Series,464
713,Beginning SQL Server 2005 Administration,Dan Wood;Chris Leiter;Paul Turley;,6,11,29,1,Wrox,9.78E+12,English,,600
714,Data Mining,Han / Kamber / Pei;,11,,,,TBS,9.79E+12,English,,
715,"Bio-Inspired Computing and Communication: First Workshop on Bio-Inspired Design of Networks, BIOWIRE 2007 Cambridge, UK, April 2-5, 2007, Revised ... Computer Science and General Issues)",Pietro Li並__;Eiko Yoneki;John Crowcroft;,9,2,13,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5151),428
716,Oracle9i JDeveloper Handbook,Peter Koletzke;Paul Dorsey;Avrom Faderman;,2,12,17,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,976
717,"COMPSTAT 2006 - Proceedings in Computational Statistics: 17th Symposium Held in Rome, Italy, 2006",Alfredo Rizzi;Maurizio Vichi;,6,9,15,2006,Physica,9.78E+12,English,,537
718,"Job Scheduling Strategies for Parallel Processing: 9th International Workshop, JSSPP 2003, Seattle, WA, USA, June 24, 2003, Revised Papers ",Dror Feitelson;Larry Rudolph;Uwe Schwiegelshohn;,3,10,16,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2862),276
719,Customer and Business Analytics: Applied Data Mining for Business Decision Making Using R,Daniel S. Putler;Robert E. Krider;,12,5,7,0,Chapman and Hall/CRC,9.78E+12,English,Chapman & Hall/CRC The R Series,315
720,Oracle 10g Developing Media Rich Applications,Lynne Dunckley;Larry Guros;,6,12,5,1,Digital Press,9.78E+12,English,,520
721,OCA Oracle Database SQL Certified Expert Exam Guide,Steve O'Hearn;,9,12,23,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,796
722,Oracle Essbase & Oracle OLAP: The Guide to Oracle's Multidimensional Solution,Michael Schrader;Dan Vlamis;Mike Nader;,9,10,7,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,524
723,Facility Logistics: Approaches and Solutions to Next Generation Challenges,Maher Lahmar;,7,12,13,0,Auerbach Publications,9.78E+12,English,Resource Management,336
724,Oracle9i for Windows 2000 Tips & Techniques,Scott Jesse;,1,12,7,,McGraw-Hill Companies,9.78E+12,English,Oracle Books,612
725,MySQL: Building User Interfaces,Matthew Stucky;,1,7,11,,Sams,9.78E+12,English,Landmark,656
726,Sams Teach Yourself MySQL in 21 Days,Mark Mazlakowski;,0,6,23,Book & CD,Sams,9.78E+12,English,Sams Teach Yourself...in 21 Days,560
727,Data Mining and Predictive Analytics,Daniel T. Larose;,15,4,6,2,Wiley,9.78E+12,English,Wiley Series on Methods and Applications in Data Mining,880
728,Rare Association Rule Mining and Knowledge Discovery: Technologies for Infrequent and Critical Event Detection Book),Yun Sing Koh;Nathan Rountree;,9,8,25,1,Information Science Reference,9.78E+12,English,Advances in Data Warehousing and Mining (Adwm) Book,301
729,Oracle Database Ajax & PHP Web Application Development,Lee Barney;Michael McLaughlin;,8,2,21,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,458
730,Expert Oracle Application Express Security,Scott Spendolini;,13,4,22,1,Apress,9.78E+12,English,Expert's Voice in Oracle,296
731,Object Oriented Systems Analysis: Modeling the World in Data,Sally Shlaer;Stephen J. Mellor;,88,4,17,1,Prentice Hall,9.78E+12,English,,144
732,GO! with Microsoft Access 2010 Brief,Shelley Gaskin;Carolyn McLellan;,10,7,9,1,Prentice Hall,9.78E+12,English,GO!,288
733,Head First SQL: Your Brain on SQL -- A Learner's Guide,Lynn Beighley;,7,9,1,,O'Reilly Media,9.78E+12,English,Head First,610
734,"SQL Server 2000 Stored Procedure & XML Programming, Second Edition",Dejan Sunderic;,3,5,16,2,McGraw-Hill Osborne Media,9.78E+12,English,Database,696
735,Microsoft Access 2002 Visual Basic for Applications Step by Step ),Evan Callahan;,1,10,5,,Microsoft Press,9.78E+12,English,Step by Step (Microsoft),384
736,Pocket Data Mining: Big Data on Small Devices,Mohamed Medhat Gaber;Frederic Stahl;Joao B並_並_rtolo Gomes;,13,10,28,2014,Springer,9.78E+12,English,Studies in Big Data (Book 2),108
737,Design of Hashing Algorithms,Josef Pieprzyk;Babak Sadeghiyan;,93,11,23,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 756),196
738,Microsoft Access 2010 Plain & Simple,Curtis Frye;,10,6,25,1,Microsoft Press,9.78E+12,English,Plain & Simple,288
739,The Intranet Data Warehouse: Tools and Techniques for Building an Intranet-Enabled Data Warehouse,Richard Tanler;,97,9,4,1,Wiley,9.78E+12,English,,338
740,Microsoft SQL Server 2012 Master Data Services 2/E,Tyler Graham;,12,10,9,2,McGraw-Hill Osborne Media,9.78E+12,English,,416
741,Learn Access 2003 VBA With The Smart Method,Mike Smart;,7,1,1,1st,"Smart Method, Limited, The",9.78E+12,English,,296
742,Learning WCF: A Hands-on Guide,Michele Leroux Bustamante;,7,6,3,1st,O'Reilly Media,9.78E+12,English,,610
743,Data Structures Through C in Depth,S. K. Srivastava;Deepali Srivastava;,4,5,30,,BPB Publications,9.79E+12,English,,
744,Getting Started with Impala: Interactive SQL for Apache Hadoop,John Russell;,14,10,5,1,O'Reilly Media,9.78E+12,English,,110
745,Pro Oracle SQL,Karen Morton;Kerry Osborne;Robyn Sands;,10,12,15,1,Apress,9.78E+12,English,Expert's Voice in Oracle,600
746,"Stabilization, Safety, and Security of Distributed Systems: 10th International Symposium, SSS 2008, Detroit, MI, USA, November 21-23, 2008. ... Computer Science and General Issues)",Sandeep Kulkarni;Andre Schiper;,8,12,12,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5340),265
747,Clinical data mining in an allied health organisation: A real world experience,Roslyn Giles;Irwin Epstein;Anne Vetigan;,11,8,17,,Sydney University Press,9.78E+12,English,,274
748,The Fractal Structure of Data Reference: Applications to the Memory Hierarchy,Bruce McNutt;,0,9,30,2000,Springer,9.78E+12,English,Advances in Database Systems (Book 22),133
749,Database Management Systems: Designing and Building Business Applications,Gerald V. Post;,1,,,,Mcgraw-Hill College,9.78E+12,English,,
750,"Advances in Computing Science - ASIAN 2003, Programming Languages and Distributed Computation: 8th Asian Computing Science Conference, Mumbai, India, ... ",Vijay A. Saraswat;,4,1,22,,Springer,9.78E+12,English,Lecture Notes in Computer Science (Book 2896),312
751,Microsoft PowerPivot for Excel 2010: Give Your Data Meaning,Alberto Ferrari;Marco Russo;,10,10,15,1,Microsoft Press,9.78E+12,English,Business Skills,416
752,Solving Data Mining Problems Through Pattern Recognition,Unica Technologies Inc;Staff Unica Technology Incorpor;,97,12,4,,Prentice Hall,9.78E+12,English,Data Warehousing Institute Series from Prentice Hall PTR,400
753,Beginning SQL Joes 2 Pros: The SQL Hands-On Guide for Beginners,Rick A Morelan;Doug Fritz;Jessica Brown;,9,12,30,,BookSurge Publishing,9.78E+12,English,,254
754,Data Mining for the Masses,Dr. Matthew A North;,12,8,18,,Global Text Project,9.78E+12,English,,264
755,Establishing a Test with Distributed Database Systems,R.Mohammad Shafi;,12,12,27,,LAP LAMBERT Academic Publishing,9.78E+12,English,,140
756,"Social Computing, Behavioral-Cultural Modeling and Prediction: 4th International Conference, SBP 2011, College Park, MD, USA, March 29-31, 2011. ... Applications, incl. Internet/Web, and HCI)",John Salerno;Shanchieh Jay Yang;Dana Nau;,11,3,7,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 6589)",384
757,Ontologies: A Silver Bullet for Knowledge Management and Electronic Commerce,Dieter Fensel;M.L. Brodie;,3,12,5,2nd,Springer,9.78E+12,English,,162
758,Syntactic Pattern Recognition for Seismic Oil Exploration,Kou-Yuan Huang;,2,8,15,1st,World Scientific Pub Co Inc,9.79E+12,English,Series in Machine Perception and Artificial Intelligence (Book 46),200
759,Data Science and Simulation in Transportation Research ),Davy Janssens;,13,12,31,1,IGI Global,9.78E+12,English,Advances in Data Mining and Database Management (Admdm),350
760,"Data Mining: Theories, Algorithms, and Examples ",Nong Ye;,13,7,26,0,CRC Press,9.78E+12,English,Human Factors and Ergonomics,349
761,"The DAMA Dictionary of Data Management, 2nd Edition: Over 2,000 Terms Defined for IT and Business Professionals",DAMA International;,11,4,1,,"Technics Publications, LLC",9.78E+12,English,,260
762,Relational Database Design: An Introduction,Igor Hawryszkiewycz;,91,2,,,Prentice Hall,9.78E+12,English,Prentice-Hall International Series in Systems and Control Engineering,297
763,Computational Methods for Counterterrorism,Shlomo Argamon;Newton Howard;,9,7,14,2009,Springer,9.78E+12,English,,306
764,Oracle Replication: Expert Methods for Robust Data Sharing,John Garmany;Robert G. Freeman;Don Burleson;,3,12,1,,Rampant Techpress,9.78E+12,English,,288
765,Concepts of Database Management,Philip J. Pratt;Joseph J. Adamski;,7,8,22,6th,Cengage Learning,9.78E+12,English,,400
766,Learn File Maker Pro 5.0,Jonathan Stars;,0,8,25,,"Wordware Publishing, Inc.",9.78E+12,English,,375
767,Rails for Java Developers,Stuart Halloway;Justin Gehtland;,7,2,23,,Pragmatic Bookshelf,9.78E+12,English,,304
768,"SQL, PL/SQL the Programming Language of Oracle",Ivan Bayross;,10,12,1,,BPB Publications,9.79E+12,English,,443
769,Pro SQL Server 2008 Reporting Services,Rodney Landrum;Walter J. Voytek II;Shawn McGehee;,8,8,20,1,Apress,9.78E+12,English,Books for Professionals by Professionals,424
770,SAP並_並_ ERP Financials And FICO Handbook,S. N. Padhi;,9,12,21,1,Jones & Bartlett Learning,9.78E+12,English,SAP Books,322
771,Multimedia Retrieval,Henk M. Blanken;Arjen P. de Vries;Henk Ernst Blok;,7,7,20,2007,Springer,9.78E+12,English,Data-Centric Systems and Applications,372
772,"OCA/OCP Oracle Database 11g All-in-One Exam Guide with CD-ROM: Exams 1Z0-051, 1Z0-052, 1Z0-053 ",John Watson;Roopesh Ramklass;Bob Bryla;,9,9,7,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,1050
773,"The Development of a Relational Database to Support the Flight Hour Program of Commander, Naval Air Forces Pacific",Mark J. Gonzalez;,96,,,,PN,,,,
774,"Affective Computing and Sentiment Analysis: Emotion, Metaphor and Terminology ",Khurshid Ahmad;,13,12,31,2011,Springer,9.79E+12,English,"Text, Speech and Language Technology (Book 45)",150
775,Oracle Coherence 3.5,Aleksandar Seovic;Mark Falco;Patrick Peralta;,10,3,30,1st New edition,Packt Publishing,9.78E+12,English,,408
776,Computing with Spatial Trajectories,Yu Zheng;Xiaofang Zhou;,11,10,1,2011,Springer,9.78E+12,English,,308
777,Data Mining for Service,Katsutoshi Yada;,14,1,4,2014,Springer,9.78E+12,English,Studies in Big Data (Book 3),291
778,"Diagrammatic Representation and Inference: 6th International Conference, Diagrams 2010, Portland, OR, USA, August 9-11, 2010, Proceedings ",Ashok K Goel;Mateja Jamnik;N Hari Narayanan;,10,7,30,2010,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6170),356
779,Building the Data Warehouse,W. H. Inmon;,5,9,23,4,Wiley,9.78E+12,English,,576
780,Microsoft SQL Server 2000 Reporting Services,Brian Larson;,4,5,21,1,McGraw-Hill Osborne Media,9.78E+12,English,Database,704
781,An Introduction to IMS: Your Complete Guide to IBM's Information Management System,Dean Meltz;Rick Long;Mark Harrington;,5,1,9,1,IBM Press,9.78E+12,English,IBM Press,592
782,The Data Modeling Handbook: A Best-Practice Approach to Building Quality Data Models,Michael C. Reingruber;William W. Gregory;,94,12,17,1,Wiley,9.78E+12,English,,384
783,Essential CVS,Jennifer Vesperman;,6,11,30,Second Edition,O'Reilly Media,9.78E+12,English,,432
784,"Advances in Multimedia Information Systems: 11th International Workshop, MIS 2005, Sorrento, Italy, September 19-21, 2005, Proceedings ",K. Sel並__uk Candan;Augusto Celentano;,5,10,6,,Springer,9.78E+12,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3665)",230
785,Microsoft SQL Server 2005 Unleashed,Ray Rankins;Paul Bertucci;Chris Gallelli;,6,12,31,,Sams Publishing,9.78E+12,English,,1752
786,"Bioinformatics Research and Applications: 9th International Symposium, ISBRA 2013, Charlotte, NC, USA, May 20-22, 2013, Proceedings ",Zhipeng Cai;Oliver Eulenstein;Daniel Janies;,13,4,6,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Lecture Notes in Bioinformatics (Book 7875),312
787,"Frontiers of High Performance Computing and Networking - ISPA 2007 Workshops: ISPA 2007 International Workshops, SSDSN, UPWN, WISH, SGC, ParDMCom, ... Computer Science and General Issues)",Parimala Thulasiraman;Xubin He;Tony Li Xu;,7,9,14,,Springer,9.78E+12,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4743),538
788,Distributed Data-base Management Systems,Olin H. Bray;,82,3,,,Lexington Books,9.78E+12,English,Lexington Books series in computer science,176
789,SQL Server Handbook,Nigel Stanley;,95,11,9,,Digital Press,9.78E+12,English,,480
790,Developer's Guide to DB2 for Common Servers,Roger E. Sanders;,97,1,,,McGraw-Hill Companies,9.78E+12,English,McGraw-Hill Database Warehousing & Data Management,1045
791,Access 97 Bible,Cary N. Prague;Michael R. Irwin;,97,2,3,,Wiley,9.78E+12,English,Bible (Book 366),1176
792,Information Modeling and Relational Databases,"Terry/ Morgan, Tony Halpin;",8,3,3,,Elsevier Science Ltd,,,,
793,"Agile Analytics A Value-Driven Approach to Business Intelligence and Data Warehousing by Collier, Ken W. ",,11,1,2,,"AddisonWesley Professional,2011",,,,
794,Patterns of Data Modeling,Michael Blaha;,10,6,1,1,CRC Press,9.78E+12,English,Emerging Directions in Database Systems and Applications,261
795,Oracle Identity and Access Manager 11g for Administrators,Atul Kumar;,11,9,23,,Packt Publishing,9.78E+12,English,,336
796,Oracle Database 12c The Complete Reference,Bob Bryla;Kevin Loney;,13,9,11,1,McGraw-Hill Osborne Media,9.78E+12,English,Oracle Press,1472
797,PHP Bible,Tim Converse;Joyce Park;,2,10,3,2,Wiley,9.78E+12,English,Bible,1032
798,Microsoft並_並_ Windows並_並_ Command-Line Administrator's Pocket Consultant,William R. Stanek;William Stanek;,4,4,28,1,Microsoft Press,9.78E+12,English,Pro - Administrator's PC,416
