1030,Database Systems,Carlos Coronel,11,6,28,,CENGAGE Learning Custom Publishing,9.78E+12
1031,"Database Systems: A Practical Approach to Design, Implementation and Management","Carolyn Begg, Carolyn Begg, Thomas Connolly",01,8,28,3,Pearson,9.78E+12
1032,Database Systems Concepts with Oracle CD,"Abraham Silberschatz, Henry F. Korth, S. Sudarshan, Henry Korth",01,10,30,4,"McGraw-Hill Companies, The",9.78E+12,,,840
1033,Database Systems,"Elvis C. Foster, Shripad V. Godbole",12,4,10,,Xlibris Corporation,9.78E+12,,,678
1034,Database Systems Engineering,"Nick Ryan, Dan Smith",95,1,28,1,Cengage Learning,9.78E+12,,,466
1035,Database Systems Engineering,"R. P. Whittington, Whittington",88,12,1,,"Oxford University Press, USA",9.78E+12,,Oxford Applied Mathematics and Computing Science Series,448
1036,"Database Systems for Advanced Applications '91: Proceedings of the Second International Symposium on Database Systems for Advanced Applications, April 2-4, 1991, Tokyo, Japan",Akifumi Makinouchi (Editor),92,9,28,,"World Scientific Publishing Company, Incorporated",9.79E+12,,Advanced Database Research and Development Series,568
1037,Database Systems for Advanced Applications '97: Proceedings of the 5th International Conference on Database Systems,"Rodney Topor, Katsumi Tanaka",97,4,28,,"World Scientific Publishing Company, Incorporated",9.79E+12,,Advanced Database Research and Development Series,560
1038,"Database Systems for Advanced Applications: 15th International Conference, DASFAA 2010, Tsukuba, Japan, April 1-4, 2010, Proceedings, Part I","Hiroyuki Kitagawa (Editor), Yoshiharu Ishikawa (Editor), Wenjie Li (Editor), Chiemi Watanabe (Editor)",10,3,18,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#5981",646
1039,"Database Systems for Advanced Applications: 13th International Conference, DASFAA 2008, New Delhi, India, March 19-21, 2008, Proceedings","Jayant R. Haritsa (Editor), Ramamohanarao Kotagiri (Editor), Vikram Pudi (Editor)",08,4,10,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4947",713
1040,"Database Systems for Advanced Applications: 16th International Conference, DASFAA 2011, Hong Kong, China, April 22-25, 2011, Proceedings, Part I","Jeffrey Xu Yu (Editor), Myoung Ho Kim (Editor), Rainer Unland (Editor)",11,5,27,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI,#6587",583
1041,"Database Systems for Advanced Applications: 16th International Conference, DASFAA 2011 International Workshops: GDB, SIM3, FlashDB, SNSMW, DaMEN, DQIS, Hong Kong, China, April 22-25, 2011, Proceedings","Jianliang Xu (Editor), Ge Yu (Editor), Shuigeng Zhou (Editor), Rainer Unland (Editor)",11,6,2,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI,#6637",550
1042,"Database Systems for Advanced Applications: 10th International Conference, DASFAA 2005, Beijing, China, April 17-20, 2005, Proceedings","Lizhu Zhou (Editor), Beng Chin Ooi (Editor), Xiaofeng Meng (Editor)",05,5,31,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#3453",929
1043,"Database Systems for Advanced Applications: 19th International Conference, DASFAA 2014, Bali, Indonesia, April 21-24, 2014. Proceedings, Part II","Sourav S. Bhowmick (Editor), Curtis Dyreson (Editor), Christian S. Jensen (Editor), Mong Li Lee (Editor), Agus Muliantara (Editor)",14,4,30,,Springer International Publishing,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series",558
1044,"Database Systems for Advanced Applications: 19th International Conference, DASFAA 2014, International Workshops: BDMA, DaMEN, SIM�_, UnCrowd; Bali, Indonesia, April 21-24, 2014, Revised Selected Papers","Wook-Shin Han (Editor), Mong Li Lee (Editor), Agus Muliantara (Editor), Ngurah Agus Sanjaya (Editor), Bernhard Thalheim (Editor)",14,7,31,,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series",430
1045,"Database Systems for Advanced Applications: 9th International Conference, DASFAA 2004, Jeju Island, Korea, March 17-19, 2003, Proceedings","YoonJoon Lee (Editor), Jianzhong Li (Editor), Kyu-Young Whang (Editor), Doheon Lee (Editor)",04,4,14,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2973",932
1046,Database Systems for Management,James F. Courtney,91,12,28,2,McGraw-Hill Higher Education,9.78E+12,,,592
1047,Database Systems for Next-Generation Applications: Principles and Practice,"Won Kim, I. S. Paik, Yahiko Kambayashi",93,2,28,,"World Scientific Publishing Company, Incorporated",9.79E+12,,Advanced Database Research and Development Series,324
1048,Database Systems Handbook,"Paul J. Fortier, Paul J. Fortier (Editor)",96,10,1,,"McGraw-Hill Companies, The",9.78E+12,,,640
1049,Database Systems - Introduction to Databases and Data Warehouses,Nenad Jukic,13,1,17,1,Prentice Hall,9.78E+12,,,408
1050,"Database Systems: Concepts, Languages and Architecture","Paolo Atzeni, Stefano Ceri, Stefano Ceri, Stefano Paraboschi, Riccardo Torlone",99,5,1,1,McGraw-Hill Higher Education,9.78E+12
1051,Database Systems,Paul Beynon-Davies,00,1,1,2,Pan Macmillan,9.78E+12,,,420
1052,"Database Systems: Design, Implementation, and Management","Peter Rob, Carlos Coronel",97,6,1,1,"Course Technology, Inc.",9.78E+12,,,736
1053,Database Systems Management and Design,"Philip J. Pratt, Joseph J. Adamski",94,1,1,3,"Course Technology, Inc.",9.78E+12
1054,"Database Systems: A Practical Approach to Design, Implementation and Management 2nd Ed.","Thomas Connolly, Anne Strachan, Carolyn Begg, Carolyn E. Begg, Carolyn Begg (Joint Author)",98,8,12,2,Addison-Wesley,9.78E+12,,International Computer Science Series,1093
1055,"Database Systems: A Practical Approach to Design, Implementation, and Management","Thomas M. Connolly, Carolyn Begg",01,7,23,3,Pearson Education,9.78E+12,,International Computer Science Series,1236
1056,Database Systems,Tsai,88,3,28,,Prentice Hall Professional Technical Reference,9.78E+12,,,572
1057,Database Systems Using Oracle: A Simplified Guide to SQL and PL/SQL,Nilesh Shah,04,5,13,2,Prentice Hall,9.78E+12,,,456
1058,Database Systems - With Oracle 10G,Peter Rob,08,6,28,,Cengage Learning,9.78E+12
1059,"Database Technologies: Concepts, Methodologies, Tools, and Applications",John Erickson,09,2,28,,IGI Global,9.78E+12,,,2962
1060,"Database Theory and Application: International Conference, DTA 2009, Held as Part of the Future Generation Information Technology Conference, FGIT 2009, Jeju Island, Korea, December 10-12, 2009, Proceedings","Dominik Slezak (Editor), Yanchun Zhang (Editor)",09,12,1,1,Springer Berlin Heidelberg,9.78E+12,,"Communications in Computer and Information Science Series,#64",185
1061,"Database Theory - ICDT 2001: 8th International Conference London, UK, January 4-6, 2001 Proceedings","Jan Van den Bussche (Editor), Victor Vianu (Editor)",01,2,8,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1973",448
1062,"Database Theory - ICDT 2005: 10th International Conference, Edinburgh, UK, January 5-7, 2005, Proceedings","Thomas Eiter (Editor), Leonid Libkin (Editor)",05,2,14,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#3363",420
1063,"Database Theory - ICDT 2007: 11th International Conference, Barcelona, Spain, January 10-12, 2007, Proceedings","Thomas Schwentick (Editor), Dan Suciu (Editor)",07,2,13,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4353",419
1064,"Database Theory - ICDT'99: 7th International Conference, Jerusalem, Israel, January 10-12, 1999, Proceedings","Catriel Beeri (Editor), Peter Buneman (Editor)",98,12,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1540",496
1065,Database Transportation,June Loves,05,9,1,,Chelsea House Publishers,9.78E+12,,Database Transportation Series,32
1066,Database Tuning,"Dennis Elliott Shasha, Dennis E. Shahsa",92,11,28,1,Prentice Hall Professional Technical Reference,9.78E+12,,,250
1067,Databased Marketing,Herman R. Holtz,92,7,23,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,320
1068,Databased Marketing: Managing Profitable Relations Hips,"V. Kumar, Werner Reinartz",05,6,5,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,352
1069,Databases And Information Retrieval,Wole Olatokun,12,5,3,,AV Akademikerverlag GmbH & Co. KG.,9.78E+12,,,304
1070,"Databases and Information Systems II: Fifth International Baltic Conference, Baltic DB&IS'2002 Tallinn, Estonia, June 3-6, 2002 Selected Papers","Hele-Mai Haav (Editor), Ahto Kalja (Editor)",02,11,30,1,Springer Netherlands,9.78E+12,,,332
1071,Databases and Information Systems: Selected Papers from the Sixth International Baltic Conference DB&IS '2004,"IOS Press, A. Caplinskas (Editor)",05,1,1,,"I O S Press, Incorporated",9.78E+12,,,312
1072,Databases and Information Systems IV: Selected Papers from the Seventh International Conference DB&IS'2006 - Volume 155 Frontiers in Artificial Intelligence and Applications,"Olegas Vasilecas (Editor), J. Eder (Editor), Albertas Caplinskas (Editor), Johann Eder (Editor), A. Caplinskas (Editor)",07,2,1,,"I O S Press, Incorporated",9.78E+12,,,306
1073,Databases and Information Systems VII,"A. Caplinskas, G. Dzemyda, A. Lupeikiene, O. Vasilecas",13,1,15,,"IOS Press, Incorporated",9.78E+12,,,400
1074,Databases and On-line Data in Astronomy,"M.A Albrecht (Editor), D Egret (Editor)",91,5,31,1,"Springer-Verlag New York, LLC",9.78E+12,,"Astrophysics and Space Science Library Series,#171",288
1075,Databases Demystified: A Self-Teaching Guide,Andrew Oppel,04,2,27,,"McGraw-Hill Companies, The",9.78E+12,,Demystified Series,360
1076,Databases DeMYSTiFieD,Andy Oppel,10,11,10,2,McGraw-Hill Professional Publishing,9.78E+12,,,448
1077,Databases for Books,"Users Marc, MARC Users' Group",83,1,1,,Facet Publishing,9.78E+12,,LA Conference Proceedings Series in Library Automation,58
1078,Databases for Business Users,Wayne (Senior Lecturer in Databa Harris,92,6,28,,Pearson/Education,9.78E+12
1079,Databases for Cardiology,"G.T. Meester (Editor), F. Pinciroli (Editor)",91,2,28,,"Springer-Verlag New York, LLC",9.78E+12,,"Developments in Cardiovascular Medicine Series,#115",440
1080,Databases for Health Care,G. Wiederhold,81,6,5,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Medical Informatics Series,#12",88
1081,Databases: Organizing Information,Greg Roza,10,9,1,,"Rosen Publishing Group, Incorporated, The",9.78E+12,,Digital and Information Literacy Series,48
1082,Databases Illuminated,Ricardo,01,1,1,,Jones & Barlett Learning,9.78E+12,,,812
1083,Databases in Depth: The Relational Model for Practitioners,C. J. Date,05,5,15,1,"O'Reilly Media, Incorporated",9.78E+12,,,232
1084,Databases In Mobile Telecommunications,Juha Taina,08,10,6,,VDM Verlag Dr. Mueller e.K.,9.78E+12,,,180
1085,"Databases in Networked Information Systems: 8th International Workshop, DNIS 2013, Aizu-Wakamatsu, Japan, March 25-27, 2013. Proceedings","Aastha Madaan (Editor), Shinji Kikuchi (Editor), Subhash Bhalla (Editor)",13,3,31,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#7813",311
1086,"Databases in Networked Information Systems: 5th International Workshop, DNIS 2007, Aizu-Wakamatsu, Japan, October 17-19, 2007, Proceedings",Subhash Bhalla (Editor),07,12,12,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4777",329
1087,"Databases in Networked Information Systems: Third International Workshop, DNIS 2003, Aizu, Japan, September 22-24, 2003, Proceedings",Nadia Bianchi-Berthouze (Editor),03,11,5,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2822",269
1088,"Databases in Networked Information Systems: International Workshop DNIS 2000 Aizu, Japan, December 4-6, 2000 Proceedings",Subhash Bhalla (Editor),00,12,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1966",250
1089,Databases in Parallel and Distributed Systems: 2nd International Symposium,"Rakesh Agrawal, D. Bell",90,10,28,,IEEE Computer Society Press,9.78E+12,,,228
1090,"Databases in Telecommunications II: VLDB 2001 International Workshop, DBTel 2001 Rome, Italy, September 10, 2001 Proceedings","W. Jonker, Willem Jonker (Editor)",01,10,16,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2209",184
1091,Databases in Theory and Practice,J. A. Jones,87,6,28,,T A B Books,9.78E+12,,Computing Series,280
1092,Databases in Theory and Practice,J. A. Jones,91,3,28,,Chapman & Hall,9.78E+12,,Computing Series,324
1093,"Databases, Information Systems, and Peer-to-Peer Computing: First International Workshop, DBISP2P, Berlin Germany, September 7-8, 2003, Revised Papers","Karl Aberer (Editor), Vana Kalogeraki (Editor), Manolis Koubarakis (Editor)",10,12,3,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#2944",250
1094,"Databases, Information Systems, and Peer-to-Peer Computing: Second International Workshop, DBISP2P 2004, Toronto, Canada, August 29-30, 2004, Revised Selected Papers","Wee Siong Ng (Editor), Beng Chin Ooi (Editor), Aris Ouksel (Editor), Claudio Sartori (Editor)",05,4,19,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#3367",232
1095,"Databases & Information Systems V: Selected Papers from the Eighth International Baltic Conference, DB&IS 2008 Vol. 187 Frontiers in Artificial Intelligence and Applications",H.M. Haav,09,1,15,,"I O S Press, Incorporated",9.78E+12,,,324
1096,Databases,J. Paradaens (Editor),87,1,1,,Elsevier Science & Technology Books,9.78E+12,,International Lecture Series in Computer Mathematics,261
1097,Databases on the Web,"Patricia Ju, Pencom Web Works (With)",97,8,7,1,"Wiley, John & Sons, Incorporated",9.78E+12,,,288
1098,Databases: How to Manage Information on Your Micro,Peter Laurie,85,6,1,,Chapman & Hall,9.78E+12,,,200
1099,"Databases: Proceedings of the First British National Conference on Databases Held at Jesus College, Cambridge, 13-14 July 1981","S. Deen (Editor), P. Hammersley (Editor)",81,11,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,250
1100,"Databases Theory and Applications: 25th Australasian Database Conference, ADC 2014, Brisbane, QLD, Australia, July 14-16, 2014. Proceedings","Hua Wang (Editor), Mohamed A. Sharaf (Editor)",14,8,31,,Springer International Publishing,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series",231
1101,Datalog and Logic Databases,"Sergio Greco, Cristian Molinaro",14,12,1,1,Morgan & Claypool Publishers,9.78E+12
1102,"Dataspace: The Final Frontier: 26th British National Conference on Databases, BNCOD 26, Birmingham, UK, July 7-9, 2009, Proceedings",Alan Sexton (Editor),09,6,22,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#5588",248
1103,Date on Database: Writings 2000-2006,C. J. Date,12,6,6,1,Apress,9.78E+12,,,568
1104,Datenbank-Handbuch,"A. Blaser (Contribution by), Peter C. Lockemann (Editor), Joachim W. Schmidt (Editor), K.R. Dittrich (Contribution by), Th. Harder (Contribution by)",12,4,1,1,Springer Berlin Heidelberg,9.78E+12,German,Informatik-Handbucher Series,704
1105,Datenbanken - leicht gemacht: Ein Arbeitsbuch f�_r Nicht-Informatiker,"Helmut Eirund, Ullrich Kohl",10,2,11,3,Vieweg+Teubner Verlag,9.78E+12,German,Informatik and Praxis Series,157
