1030,"A Personal Memoir, Complete Writings, Volume 1: Fragments for an Autobiography",Antoni Tapies,,,Indiana University Press,9780253354891,09/24/2009,430,6.70(w) x 9.70(h) x 1.10(d),2307,,,,,,
1031,Memories of a Teaching Life in Music: The Autobiography of Wachtang Botso Korisheli,Wachtang Botso Korisheli,,,Lulu.com,9781257546756,08/25/2011,,,2873,,,,,,
1032,"Best of the Sellers Rosa Parks ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Resounding Wind Publishing,autobiography eBooks Publishing,diary Best of the Sellers,Resounding Wind Publishing,2940150053335,09/24/2014,,,297,3,5.0,,,,
1033,A Little History of My Forest Life: An Indian-White Autobiography,Eliza Morrison,,,"Ladyslipper Press, Inc.",9780970260628,01/28/2002,200,6.00(w) x 9.00(h) x 0.53(d),1963,,,$18.09,,,
1034,Restoried Selves: Autobiographies of Queer Asian / Pacific American Activists,John Dececco,Phd,Kevin Kumashiro,Taylor &amp; Francis,9781136572715,04/03/2013,172,,2360,,,$29.73,$140.00,$41.99,
1035,"Best of the best sellers Ronald Reagan Hero Or Villain ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Resounding Wind Publishing,,,Resounding Wind Publishing,2940150213807,11/30/2014,,,654,,,,,,
1036,I Was A German - The Autobiography Of Ernst Toller,Ernst Toller,,,Read Books Design,9781447402848,04/20/2011,290,5.50(w) x 8.50(h) x 0.65(d),888,,,$12.99,,$5.49,
1037,Sir Bob,Charlton: The Autobiography: My Manchester United Years,,,"Headline Book Publishing, Limited",9780755316205,05/29/2008,438,4.90(w) x 7.70(h) x 1.30(d),3403,1,5.0,,,,
1038,Gate of Heaven: Volume 3: After Death Account of Frederick Winterleigh: Leaves from the Autobiography of Aphraar,Robert James Lees,,,Lulu.com,9781257170104,06/30/2011,,,3241,,,,,,
1039,Beyond My Wildest Dreams: An Anecdotal Autobiography,Jack French,,,Xlibris Corporation,9781477121672,06/27/2012,168,6.00(w) x 9.00(h) x 0.39(d),1975,,,$19.99,$29.99,$3.99,
1040,Autobiography: Truth and Fiction Relating to My Life,Johann Wolfgang von Goethe,,,B&amp;R Samizdat Express,2940000749593,12/01/2008,,,1368,,,$21.00,,$0.99,
1041,A Clear Mirror: The Visionary Autobiography of a Tibetan Master,Traktung Dudjom Lingpa,,,Rangjung Yeshe Publications,9789627341673,12/13/2011,352,6.00(w) x 9.10(h) x 1.10(d),259,1,5.0,$18.11,,$10.99,
1042,The Autobiography of Charles Darwin,Charles Darwin,,,eBooksLib,9781412160766,04/21/2010,,,871,6,3.0,$9.90,$24.99,$2.99,
1043,Autobiography of Charles R. Barefoot Jr. the World Imperial Wizard for the Church of the Nation's Knights of the KU KLUX KLAN: Episode 1: Betrayed,Charles Barefoot,,,Speedy Publishing LLC,9781634288590,04/15/2014,131,,476,,,,,,
1044,My Autobiography,Benito Mussolini,,,Justin Bread,2940013767393,01/10/2012,250,,957,1,3.0,,,,
1045,Mark Twain's Burlesque Autobiography,Mark Twain,,,MobileReference,9781607788249,01/01/2010,,,2197,,,$7.00,,$0.95,
1046,The Autobiography Of Nicholas Said,Nicholas Said,,,Jazzybee Verlag,9783849643928,04/24/2014,224,,780,,,,,,
1047,Nick Sanders. The Autobiography: The Extraordinary Life of an Ordinary Man. Volume 1 . 1957-1990,Nick Sanders,,,On The Road,9780957296367,10/25/2013,440,,3569,,,,,,
1048,Garry Sobers: My Autobiography,Garry Sobers,Bob Harris,,"Headline Book Publishing, Limited",9780755310074,04/07/2003,480,4.30(w) x 6.90(h) x 1.30(d),3520,,,,,,
1049,Ru,: The Autobiography,,,"Orion Publishing Group, Limited",9781409115335,10/21/2010,,,451,,,$21.25,,$8.99,
1050,My Science Fiction Autobiography,Russell A. Snopek,,,Lulu.com,9781257333226,03/13/2013,,,3196,,,$8.99,,$8.99,
1051,"A Burlesque Autobiography and, First Romance",Mark Twain,,,WHITE DOG PUBLISHING,2940011919084,11/03/2010,,,945,1,1.0,$6.99,,$0.99,
1052,A Scientific Autobiography,Aldo Rossi,Lawrence Venuti,,MIT Press,9780262514385,03/31/2010,128,8.40(w) x 9.70(h) x 0.30(d),12,,,$19.34,,,
1053,Ronan O'Gara: My Autobiography,Ronan O'Gara,,,Transworld Publishers Limited,9781409081494,07/06/2010,448,,1557,1,5.0,$8.99,,$8.99,
1054,Galley Slave: The Autobiography of a Protestant Condemned to the French Galleys,Jean Marteilhe,,,Naval Institute Press,9781848320703,07/15/2010,224,4.80(w) x 7.10(h) x 1.00(d),1589,,,,,,
1055,A Daughter of Han; the Autobiography of a Chinese Working Woman Lesson Plans,BookRags,,,BookRags.com,2940014827591,08/07/2012,,,926,,,,,,
1056,The female - impersonators; a sequel to the Autobiography of an androgyne and an account of some of the author's experiences during his six years' career as instinctive female-impersonator in New York's underworld,Ralph Werther,Alfred W. Herzog,,peter stryker,2940015123555,09/02/2012,,,1826,,,,,,
1057,An Autobiography of Buffalo Bill,Alice Emerson,,,B&amp;R Samizdat Express,2940000846124,03/01/2010,,,188,,,,,,
1058,"The Path of The White Magus: A Supernatural, Metaphysical Autobiography",Albert Jackson,,,Albert Jackson Studios Publishing,9780578124667,06/21/2013,466,,1759,1,5.0,,,,
1059,Dior,Dior Deluxe Edition: The Autobiography of Christian Dior,,,V &amp; A Publishing,9781851778690,10/13/2015,208,5.40(w) x 8.10(h) x 0.90(d),2740,,,,,,
1060,A Mind that Found Itself: An Autobiography - Scholar's Choice Edition,Clifford Whittingha Beers,,,Scholar's Choice,9781296125424,02/17/2015,394,7.44(w) x 9.69(h) x 0.81(d),2340,,,$33.75,,,
1061,My Autobiography,A.P. McCoy,,,"Orion Publishing Group, Limited",9781409131687,10/20/2011,,,1979,,,$16.22,$36.95,$10.99,
1062,Roy of the Rovers: The Official Autobiography of Roy of the Rovers,Roy Race,,,Random House Adult Trade Publishing Group,9781473506800,10/09/2014,320,,480,,,$13.49,$32.95,$8.99,
1063,The Autobiography of Abraham Lincoln,Francis D. Tandy Company,,,"Sweet and Maxwell, Limited",2940015787221,11/26/2012,,,2783,2,5.0,,,,
1064,An Indian Pilgrim: An Unfinished Autobiography. This Is the First Part of the Two-Volume Original Autobiography of Subhas Chandra Bose Fi,Subhas Chandra Bose,,,CreateSpace Publishing,9781497312104,01/23/2013,142,6.00(w) x 9.00(h) x 0.30(d),2123,,,,,,
1065,I Knew a Phoenix: Sketches for an Autobiography,May Sarton,,,Open Road Media,9781497685536,12/16/2014,214,,66,,,,,,
1066,Beyond Innocence: An Autobiography in Letters: The Later Years,Dale Peterson,Jane Goodall,,Houghton Mifflin Harcourt,9780618257348,10/28/2002,448,6.00(w) x 9.00(h) x 1.15(d),418,,,$12.97,,,
1067,The Guy Under the Sheets: The Unauthorized Autobiography,Chris Elliott,,,Penguin Publishing Group,9781101600719,10/11/2012,256,,963,13,4.4,$11.12,,$12.99,
1068,"Best of the Sellers Harriet Tubman ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Resounding Wind Publishing,autobiography eBooks Publishing,diary Best of the Sellers,Resounding Wind Publishing,2940150024670,09/24/2014,,,1345,,,,,,
1069,On the Origin of Species,Charles Darwin,,,Open Road Media,9781504001601,12/30/2014,336,,3525,6,3.3,$22.50,$8.98,$0.99,
1070,Me Cheeta: The Autobiography,Cheeta,,,HarperCollins Publishers,9780007352609,11/12/2009,336,,407,3,3.3,,,,
1071,Autobiography of a Pocket-Hankerchief (Barnes & Noble Digital Library),James Fenimore Cooper,,,Barnes &amp; Noble,9781411463943,11/22/2011,268,,3311,,,$14.90,,$1.99,
1072,"The Symmes memorial: a biographical sketch of Rev. Zechariah Symmes, minister of Charlestown, 1634-1671, with a genealogy and brief memoirs of some of his descendants. And an autobiography - Scholar's Choice Edition",John Adams Vinton,,,Scholar's Choice,9781293998793,02/13/2015,214,7.44(w) x 9.69(h) x 0.45(d),3133,,,,,,
1073,"History Books: Best Seller! The Dread Scott Decision ( autobiography, diary, journal, life, life story, memoir, picture, profile, sketch, confessions, experience, letter, life history, personal account )",Resounding Wind Publishing,History Books,Classic History,Resounding Wind Publishing,2940150410664,12/16/2014,,,3296,3,5.0,,,,
1074,Days in Bondage: Autobiography of Friday Jones,Friday Jones,,,Big Byte Books,2940149578405,04/22/2014,,,2690,,,,,,
1075,Nested Scrolls: The Autobiography of Rudolf von Bitter Rucker,Rudy Rucker,,,Tom Doherty Associates,9781429986205,12/06/2011,336,,3481,,,$15.99,,$9.99,
1076,The Collected Works of W.B. Yeats Vol. III: Autobiogra,William Butler Yeats,,,Scribner,9781451603217,07/06/2010,560,,3507,9,4.5,$28.76,,$15.99,
1077,Buffalo Bill Cody: An Autobiography,Buffalo Bill Cody,,,CreateSpace Independent Publishing Platform,9781495370076,01/30/2014,196,6.00(w) x 9.00(h) x 0.42(d),851,,,,,,
1078,"The Autobiography of Benjamin Franklin, with eBook",Benjamin Franklin,Walter Costello,,"Tantor Media, Inc.",9781400108985,11/17/2008,,6.40(w) x 5.30(h) x 1.10(d),1719,,,,,,$27.99
1079,Benjamin Franklin: The Autobiography,Benjamin Franklin,,,Library of America,9781598530957,01/06/2011,230,5.10(w) x 8.00(h) x 0.55(d),1394,1,2.0,$7.95,,,
1080,Tears for My City: An Autobiography of a Detroit White Boy,Dean Dimitrieski,,,Bookstand Publishing,9781618630292,11/02/2011,302,5.50(w) x 8.50(h) x 0.63(d),954,8,4.7,$14.30,,$9.99,
1081,Twelve Years a Slave (Barnes & Noble Signature Editions),Solomon Northup,,,Penguin Publishing Group,9780143125419,09/04/2013,304,5.00(w) x 7.70(h) x 0.90(d),3214,363,4.2,$14.73,$6.28,$11.99,$25.12
1082,My Own Story: The Autobiography of Billy the Kid,Ralph Estes,,,CreateSpace Publishing,9781503006621,01/12/2015,210,5.25(w) x 8.00(h) x 0.48(d),2721,,,,,,
1083,Safe Conduct: An Autobiography and Other Writings / Edition 1,Boris Pasternak,,,New Directions Publishing Corporation,9780811201353,04/07/2009,256,5.20(w) x 8.00(h) x 0.70(d),1900,,,$13.34,,,
1084,Autobiography of the Lower East Side,Rashidah Ismaili,,,Northampton House Press,9781937997397,04/01/2014,238,5.90(w) x 8.80(h) x 0.90(d),2315,1,5.0,$14.71,,$5.99,
1085,Riccardo Muti,Riccardo Muti,,,Rizzoli,9780847837458,09/06/2011,,,2773,1,4.0,,$23.24,$16.49,
1086,"Autobiography of a Blue-eyed Devil: My Life and Times in a Racist, Imperialist Society",Inga Muscio,,,Seven Stories Press,9781609805203,03/25/2014,288,5.70(w) x 6.90(h) x 1.20(d),3031,,,$15.14,,$10.49,
1087,Billy the Hill and the Jump Hook: The Autobiography of a Forgotten Basketball Legend,Billy McGill,Eric Brach,,UNP - Nebraska,9780803246874,11/01/2013,328,5.90(w) x 9.10(h) x 1.30(d),1277,,,,,,
1088,The Only One Living to Tell: The Autobiography of a Yavapai Indian,Mike Burns,,,University of Arizona Press,9780816501205,04/01/2012,176,6.00(w) x 8.90(h) x 0.60(d),2666,,,$17.95,,$10.49,
1089,God's Grace for Graham: An Autobiography,Graham Jones as Told to Mary Alice Baker Ferguson,,,"Nelson, Thomas, Inc.",9781490850412,12/10/2014,108,5.50(w) x 8.50(h) x 0.26(d),3410,,,$11.16,$28.95,$3.99,
1090,Autobiography of a Yaqui Poet,Refugio Savala,,,University of Arizona Press,9780816506286,03/01/1980,228,5.50(w) x 8.50(h) x 0.60(d),3524,,,$21.21,,,
1091,"Never Charged, Never Convicted: The Autobiography of a Boston Drug Dealer",Marvin Clark,Carl Senna,,Strategic Media Books,9781939521217,01/31/2015,250,5.40(w) x 8.30(h) x 1.20(d),1294,,,$14.74,,$10.49,
1092,Autobiography of a Yogi: A 52-Card Deck & Booklet,Paramhansa Yogananda,,,Crystal Clarity Publishers,9781565892231,11/25/2007,63,4.47(w) x 5.85(h) x 1.80(d),3441,,,,,,
1093,Fighting Tuscarora: The Autobiography of Chief Clinton Rickard,Barbara Graymont,,,Syracuse University Press,9780815601906,01/28/1984,182,,839,,,$19.95,,,
1094,Autobiography of Harry S. Truman,Robert H. Ferrell,,,University of Missouri Press,9780826214454,09/28/2002,160,5.50(w) x 8.50(h) x 0.70(d),168,,,,,,
1095,Black Beauty with CD: The Autobiography of a Horse,Anna Sewell,Jonathan Keeble,,Sourcebooks,9781402211683,09/01/2008,144,6.10(w) x 7.90(h) x 0.70(d),1190,,,,,,
1096,The Autobiography of W. E. B. Du Bois (The Oxford W. E. B. Du Bois): A Soliloquy on Viewing My Life from the Last Decade of Its First Century,Henry Louis Gates Jr.,W. E. B. Du Bois,,"Oxford University Press, USA",9780199387052,03/01/2014,330,2.10(w) x 3.10(h) x 0.60(d),2675,,,$23.76,$50.00,,
1097,The Story of Cole Younger,Himself: Being an Autobiography of the Missouri Guerrilla Captain and Outlaw,His Capture and Prison Life and the Only Authentic Account of the Northfield Raid Ever Published,,Minnesota Historical Society Press,9780873513937,10/28/2000,127,5.50(w) x 8.50(h) x 0.60(d),1517,,,,,,
1098,From the Bottom of the Heap: The Autobiography of Black Panther Robert Hillary King,Robert Hillary King,,,PM Press,9781604865752,12/01/2012,256,5.90(w) x 8.90(h) x 0.70(d),2128,,,$17.95,,$8.49,
1099,The Red Baron's Autobiography,Manfred Von Richthofen,,,CreateSpace Publishing,9781456334253,11/04/2010,110,6.00(w) x 9.00(h) x 0.23(d),614,,,$14.00,$14.00,,
1100,The Autobiography of an Ex-Colored Man: A Fictional Account of a Young Biracial Man,James Weldon Johnson,,,CreateSpace Publishing,9781505559781,12/15/2014,96,7.00(w) x 10.00(h) x 0.20(d),1763,,,,,,
1101,Autobiography of Pops Foster: New Orleans Jazz Man,Tom Stoddard,Pops Foster,,Hal Leonard Corporation,9780879308315,01/01/2005,242,6.00(w) x 9.00(h) x 0.51(d),3104,,,,,,
1102,The Autobiography of an Unknown Indian,Nirad C. Chaudhuri,,,New York Review Books,9780940322820,09/28/2001,560,5.02(w) x 7.98(h) x 1.41(d),237,,,$16.82,,,
1103,Pat Cooper--How Dare You Say How Dare Me!: An Autobiography of a Life in Comedy,Rich Herschlag,,,Square One Publishers,9780757003639,11/01/2010,288,6.20(w) x 9.10(h) x 1.30(d),210,7,2.8,,$19.20,$13.99,
1104,The Autobiography of St. Teresa of Avila - Including the Relations,Benedict Zimmerman,Saint Teresa of Avila,Teresa Of Avila,"TAN Books &amp; Publishers, Inc.",9780895556035,01/28/2011,562,5.50(w) x 8.50(h) x 1.25(d),2327,1,5.0,$24.44,,,
1105,Black Hawk: Autobiography,Ma-Ka-Tai-Me-She-Kia-Kiak,,,CreateSpace Independent Publishing Platform,9781494920623,01/07/2014,174,6.00(w) x 9.00(h) x 0.37(d),1104,,,,,,
1106,In the Trenches: The Autobiography,Reggie White,,,"Nelson, Thomas, Inc.",9780785271239,08/28/1997,324,5.96(w) x 9.02(h) x 0.81(d),3675,,,,,,
1107,The Best That I Can Be: An Autobiography,Rafer Johnson,Philip Goldberg,,The Crown Publishing Group,9780385487610,08/28/1998,304,5.50(w) x 8.25(h) x 0.75(d),3044,2,5.0,$17.11,,,
1108,Lives in Play: Autobiography and Biography on the Feminist Stage,Ryan Claycomb,,,University of Michigan Press,9780472035984,05/28/2014,272,5.90(w) x 8.90(h) x 0.90(d),3498,,,$28.85,$55.00,$16.99,
1109,Bright Felon: Autobiography and Cities,Kazim Ali,,,Wesleyan University Press,9780819572769,08/15/2012,112,6.18(w) x 9.00(h) x 0.31(d),2496,,,$14.53,,,
1110,Up from Slavery,Booker T. Washington,,,Dover Publications,9780486287386,10/04/1995,160,5.52(w) x 8.26(h) x 0.44(d),3542,14,3.8,$3.60,$17.55,$0.99,
1111,Practical Obsession: The Unauthorized Autobiography of a Mad Mystic,N. Nosirrah,,,Sentient Publications,9781591812791,05/07/2015,130,4.90(w) x 7.70(h) x 0.40(d),1058,,,,,,
1112,"The Essential Tawfiq al-Hakim: Plays, Fiction, Autobiography",Denys Johnson-Davies,,,"American University in Cairo Press, The",9789774165924,03/15/2013,244,5.80(w) x 8.90(h) x 0.70(d),2842,,,$16.95,,$8.49,
1113,Bread Not Stones: The Autobiography of an Eventful Life,Una Kroll,,,Christian Alternative,9781782798040,12/12/2014,143,5.40(w) x 8.30(h) x 0.40(d),2631,,,$15.24,,$10.99,
1114,Saunders Mac Lane: A Mathematical Autobiography,Saunders Mac Lane,,,Taylor &amp; Francis,9781568811505,06/06/2005,354,6.16(w) x 9.30(h) x 1.22(d),2984,,,,,,
1115,The Autobiography of Mother Jones / Edition 1,Mary Harris Jones,Mother Jones,Charles H. Kerr,Charles H. Kerr Publishing Company,9780882861661,01/01/1996,302,4.90(w) x 7.20(h) x 0.80(d),761,1,3.0,$11.88,,,
1116,Zig: The Autobiography of Zig Ziglar,Zig Ziglar,,,The Crown Publishing Group,9780385502979,02/17/2004,272,5.44(w) x 8.19(h) x 0.63(d),1451,,,$16.72,,,
1117,He Writes About Us: An Autobiography of a Chicago Journalist,Kenan Heise,,,"Marion Street Press, LLC",9781936863174,12/01/2013,336,6.00(w) x 8.90(h) x 0.70(d),2980,,,,,,
1118,The Autobiography of Lincoln Steffens,Lincoln Steffens,,,Heyday Books,9781597140164,09/20/2005,882,5.70(w) x 8.62(h) x 1.87(d),2212,,,,,,
1119,Like a Waking Dream: The Autobiography of Geshe Lhundub Sopa,Lhundub Sopa,,,Wisdom Publications MA,9780861713134,11/20/2012,368,6.40(w) x 9.30(h) x 1.30(d),2687,1,5.0,,$20.29,$16.99,
1120,The Face Before I Was Born: A Spiritual Autobiography,Llewellyn Vaughan-Lee,,,The Golden Sufi Center,9781890350185,09/01/2009,340,5.20(w) x 8.30(h) x 1.00(d),3697,,,$11.06,,,
1121,Under Angels Wings: The True Story of a Young Girl and Her Guardian Angel: The Autobiography of Sister Maria Antonia,Maria Antonia,,,TAN Books,9780895556479,01/28/2001,264,4.25(w) x 7.00(h) x 0.43(d),3115,,,,,,
1122,Tony Allen: An Autobiography of the Master Drummer of Afrobeat,Tony Allen,Michael E. Veal,,Duke University Press Books,9780822355915,09/27/2013,240,5.90(w) x 9.00(h) x 0.60(d),3154,,,$23.95,$84.95,$13.49,
1123,"The Autobiography Of Benjamin Franklin, Including Poor Richard's Almanac, And Familiar Letters",Benjamin Franklin,,,Cosimo,9781596052314,12/01/2005,320,5.00(w) x 8.00(h) x 0.72(d),2089,,,$19.99,$29.99,,
1124,The Autobiography of Giambattista Vico,Giambattista Vico,,,Cornell University Press,9780801490880,01/28/1963,240,5.06(w) x 7.44(h) x 0.59(d),1871,,,$16.98,,,
1125,From Emperor to Citizen: The Autobiography of Aisin-Gioro Pu Yi,Aisin-Gioro Pu Yi,,,University Press of the Pacific,9780898752892,11/28/2001,496,5.12(w) x 8.04(h) x 1.31(d),2615,,,,,,
1126,Pilgrim Souls: A Collection of Spiritual Autobiography,Amy Mandelker,Elizabeth Powers,,Touchstone,9780684843117,05/12/1999,544,1.22(w) x 6.00(h) x 9.00(d),3317,,,$29.84,,,
1127,Daughter of the River: An Autobiography,Hong Ying,,,"Grove/Atlantic, Inc.",9780802136602,12/28/1999,278,5.50(w) x 8.24(h) x 0.80(d),2228,1,5.0,$12.59,,,
1128,Mirrors of the Mind: Reflecting on Philosophers' Autobiographies,Ronald J Manheimer,,,Jorvik Press,9780988412286,02/10/2015,338,6.06(w) x 8.98(h) x 0.68(d),3473,,,,,,
1129,Before the Dawn: An Autobiography,Gerry Adams,,,Brandon,9780863222894,12/31/2001,258,5.00(w) x 7.70(h) x 1.00(d),2253,,,$18.89,,,
1130,Autobiography,Mohandas Karamchand (Mahatma) Gandhi,,,Beta Nu Publishing,9781607960201,10/01/2008,480,6.00(w) x 9.00(h) x 1.19(d),1602,,,,,,
1131,"Tower Stories: The Autobiography of September 11, 2001",Damon Dimarco,,,"Revolution Books, LLC",9780974868455,09/01/2004,396,7.30(w) x 9.00(h) x 1.30(d),2439,4,5.0,,,,
1132,The Autobiography of James Agate - A Shorter Ego,James Agate,,,Read Books Design,9781447416623,06/09/2011,234,5.50(w) x 8.50(h) x 0.53(d),1513,,,,,,
1133,"Collected works Volume 1 Ashes of the Beacon; the Land Beyond the Blow; for the Ahkoond; John Smith, Liberator; Bits of Autobiography",Ambrose Bierce,,,Echo Library,9781846377297,01/28/2005,136,6.00(w) x 9.00(h) x 0.32(d),3262,,,,,,
1134,Dodging Elephants: The Autobiography of J. Fred Bucy,J. Fred Bucy,,,Dog Ear Publishing,9781457522666,01/13/2014,252,6.00(w) x 9.00(h) x 0.57(d),2912,,,$18.37,$29.95,,
1135,"Kolokotrones, the Klepht and the Warrior: bsixty Years of Peril and Daring : an Autobiography",Theodoros Kolokotrones,,,HardPress Publishing,9781407692531,01/10/2012,376,6.00(w) x 9.00(h) x 0.78(d),1600,,,$25.95,$27.95,,
